id,titulo,marca,modelo,ano,condicao,preco_valor,preco_moeda,loja,url
100449026,Polarbear Effects Drowner V4,Polarbear Effects,Drowner V4,,Excellent,300.00,USD,Dillboy’s Toys,https://reverb.com/item/100449026-polarbear-effects-drowner-v4
100449053,Sanyo RD-5350 Vintage Stereo Cassette Deck – Serviced • New Belts • Tested,Sanyo,RD-5350 Vintage Stereo Cassette Deck,1979,Very Good,199.00,USD,VintageRadioStore,https://reverb.com/item/100449053-sanyo-rd-5350-vintage-stereo-cassette-deck-serviced-new-belts-tested
100449029,Pedal Pawn Fuzz 2020 - 2021 - White,Pedal Pawn,Fuzz,2020 - 2021,Excellent,200.00,USD,Discordia Audio,https://reverb.com/item/100449029-pedal-pawn-fuzz-2020-2021-white
100449058,1950s Slingerland Radio King Drum Set White Marine Pearl 22/13/16,Slingerland,1950s Slingerland Radio King Drum Set White Marine Pearl 22/13/16,1950s,Excellent,2249.99,USD,Drugan's Drums & Guitars ,https://reverb.com/item/100449058-1950s-slingerland-radio-king-drum-set-white-marine-pearl-22-13-16
100449057,"Wheatfield Italian Accordion Hard Case 20"" x 17.25"" x 9.75"" (50.75cm x 43.75cm x 24.75cm)",Italian,Italian,,Good,59.99,USD,Liberty Bellows,https://reverb.com/item/100449057-wheatfield-italian-accordion-hard-case-20-x-17-25-x-9-75-50-75cm-x-43-75cm-x-24-75cm
100449015,"Fender ""Dan Smith"" Stratocaster with Maple Fretboard 1981 - 1983 - Brown Sunburst",Fender,"""Dan Smith"" Stratocaster with Maple Fretboard",1981 - 1983,Excellent,1750.00,USD,Ant Farm Music,https://reverb.com/item/100449015-fender-dan-smith-stratocaster-with-maple-fretboard-1981-1983-brown-sunburst
100449052,Pickard Exotic Wood Input Jack Plate 2026 - Tru Oil,Pickard,Exotic Wood Input Jack Plate,2026,Brand New,19.99,USD,Music 49 ,https://reverb.com/item/100449052-pickard-exotic-wood-input-jack-plate-2026-tru-oil
100449040,1x Vintage NOS Hitachi Japan 6BM8 ECL82 Power Tube / 6PL12 CV916 6F3P,Matsushita,ECL82 6PL12 CV916 6bm8 6f3p,,Brand New,375.00,USD,Acoustics August,https://reverb.com/item/100449040-1x-vintage-nos-hitachi-japan-6bm8-ecl82-power-tube-6pl12-cv916-6f3p
100449045,Used Boss BT-DUAL Bluetooth Audio MIDI Adaptor VGC,Boss,BT-DUAL Bluetooth Audio MIDI Adaptor,2021 - Present,Very Good,25.00,USD,Buckdancer's Choice Music Company,https://reverb.com/item/100449045-used-boss-bt-dual-bluetooth-audio-midi-adaptor-vgc
100230319,Klark Teknik 76-KT Classic FET Compressor 2010s - Black,Klark Teknik,76-KT Classic FET Compressor,2019,Good,195.78,USD,Reds Shop,https://reverb.com/item/100230319-klark-teknik-76-kt-classic-fet-compressor-2010s-black
100449031,Horizon Devices Precision Drive,Horizon Devices,Precision Drive,2017 - Present,Good,155.00,USD,Craig's Music,https://reverb.com/item/100449031-horizon-devices-precision-drive
95517226,Eko Ranger ‘60/‘70 - vintage,Eko,Ranger,‘60/‘70,Very Good,577.59,USD,MT Gear,https://reverb.com/item/95517226-eko-ranger-60-70-vintage
95426705,Klon Centaur Professional Overdrive - Silver,Klon,Centaur Professional Overdrive (Non-Horsie),1994 - 2008,Very Good,4993.78,USD,MT Gear,https://reverb.com/item/95426705-klon-centaur-professional-overdrive-silver
100449043,Gibson Custom Shop Murphy Lab '59 ES-355 Reissue Light Aged,Gibson,Custom Shop Murphy Lab '59 ES-355 Reissue Light Aged,,Excellent,5394.00,USD,Sergio's Gear Garage,https://reverb.com/item/100449043-gibson-custom-shop-murphy-lab-59-es-355-reissue-light-aged
100446525,Warwick Germany FNA Corvette 4 Bass - Ocean Blue Satin - w/ Hard Case,Warwick,FNA Corvette 4,,Very Good,1649.99,USD,Music Go Round Columbus Ohio,https://reverb.com/item/100446525-warwick-germany-fna-corvette-4-bass-ocean-blue-satin-w-hard-case
100448875,"Fender Princeton Reverb 1980 Silverface 15-Watt 1x10""",Fender,"Princeton Reverb 15-Watt 1x10"" Guitar Combo",1980,Good,1300.00,USD,Birdie Guitar & Amp Shoppe,https://reverb.com/item/100448875-fender-princeton-reverb-1980-silverface-15-watt-1x10
100448979,PRS S2 Standard 24 2014 - Cherry Red Gloss,PRS,S2 Standard 24,2014,Excellent,1280.00,USD,Fathom Guitars,https://reverb.com/item/100448979-prs-s2-standard-24-2014-cherry-red-gloss
95164481,Gibson Custom Shop ES 335 - 1963 Reissue - 50TH Anniversary Limited Edition,Gibson,Es 335,1963 Reissue - 50TH Anniversary Limited Edition,Excellent,4933.61,USD,MT Gear,https://reverb.com/item/95164481-gibson-custom-shop-es-335-1963-reissue-50th-anniversary-limited-edition
100449039,DOD Stereo Chorus FX60 1984 Blue USA,DOD,Stereo Chorus FX60,1984,Very Good,149.00,USD,A Flash Flood of Gear,https://reverb.com/item/100449039-dod-stereo-chorus-fx60-1984-blue-usa
100449036,Accusound TL1-3-RR Thin Line Pedal Jumpers (3-Pack),Unknown,Accusound TL1-3-RR Thin Line Pedal Jumpers (3-Pack),,Brand New,19.95,USD,Empire Guitars,https://reverb.com/item/100449036-accusound-tl1-3-rr-thin-line-pedal-jumpers-3-pack
100449035,Boss CE-3 Chorus (Green Label) 1988 Blue MIJ Japan,Boss,CE-3 Chorus (Green Label),1988,Very Good,119.00,USD,A Flash Flood of Gear,https://reverb.com/item/100449035-boss-ce-3-chorus-green-label-1988-blue-mij-japan
100449011,Used Fender American Performer Precision Bass Guitar Sunburst 4-String,Fender,AMERICAN PERFORMER PRECISION BASS,,Very Good,1099.99,USD,Music Go Round - Bradenton,https://reverb.com/item/100449011-used-fender-american-performer-precision-bass-guitar-sunburst-4-string
100448996,AI-Tone AI-TONE Digital Looper & Tuner 2024 - Red,Airtone,AI-TONE Digital Looper & Tuner,2024,Excellent,25.00,USD,Everett's Gear Locker,https://reverb.com/item/100448996-ai-tone-ai-tone-digital-looper-tuner-2024-red
100448942,Martin GPC-13E 2022 - Sunburst,Martin,GPC-13E,2022,Excellent,1450.00,USD,Muscle Shoals Guitar Boutique LLC,https://reverb.com/item/100448942-martin-gpc-13e-2022-sunburst
100449010,Monogram CC Controller,Monogram,CC Controller,,Excellent,250.00,USD,Gear Whore,https://reverb.com/item/100449010-monogram-cc-controller
95164391,TC Electronic Grand Magus Analog Distortion 2017 - Present - Blue Grey,TC Electronic,Grand Magus Analog Distortion,2017 - Present,Very Good,60.17,USD,MT Gear,https://reverb.com/item/95164391-tc-electronic-grand-magus-analog-distortion-2017-present-blue-grey
100445685,Roland GI-20 GK-MIDI Interface with GK-3B Pickup for Bass,Roland,"GI-20, GK-3B",,Very Good,250.00,USD,Milwaukee Vintage ,https://reverb.com/item/100445685-roland-gi-20-gk-midi-interface-with-gk-3b-pickup-for-bass
95163596,Ibanez TS9 Tube Screamer 1992 - 2001 - Green - true bypass mod,Ibanez,TS9 Tube Screamer,1992 - 2001,Good,204.56,USD,MT Gear,https://reverb.com/item/95163596-ibanez-ts9-tube-screamer-1992-2001-green-true-bypass-mod
100447606,BrittKit Beginner's Fuzz Pedal Kit,BrittKit,Beginner's Fuzz Pedal Kit,2026,Brand New,35.00,USD,BrittKit Fuzz,https://reverb.com/item/100447606-brittkit-beginner-s-fuzz-pedal-kit
100448569,chicago string instruments co/Dan Marsh copy of guarneri del gesu 2000 - Antiqued finish,Chicago String Instruments Co./ Dan Marsh,copy of guarneri del gesu,2000,Excellent,2323.00,USD,Zesha,https://reverb.com/item/100448569-chicago-string-instruments-co-dan-marsh-copy-of-guarneri-del-gesu-2000-antiqued-finish
100448940,Marshall JCM 800 Overdrive Pedal 2025 - Present - Black / Gold,Marshall,JCM 800 Overdrive Pedal,2025 - Present,Excellent,105.00,USD,Music for Miles,https://reverb.com/item/100448940-marshall-jcm-800-overdrive-pedal-2025-present-black-gold
100447246,1970's Grande Single Cut L.P. Copy MIJ - Ebony,Grande,Single Cut Electric,1970's,Fair,275.00,USD,Milwaukee Vintage ,https://reverb.com/item/100447246-1970-s-grande-single-cut-l-p-copy-mij-ebony
100448981,Gretsch Supro National Valco Lap Steel Pickup w Pickup Assembly Read 1950s,Gretsch Supro National Valco,Lap Steel Pickup w Pickup Assembly Read,1950s ,Fair,80.00,USD,Free Lunch,https://reverb.com/item/100448981-gretsch-supro-national-valco-lap-steel-pickup-w-pickup-assembly-read-1950s
100449020,"Meinl 20"" Byzance Vintage Sand Ride 2010 - Present - Sandblasted",Meinl,"20"" Byzance Vintage Sand Ride",2010 - Present,Very Good,445.00,USD,Drum Flip,https://reverb.com/item/100449020-meinl-20-byzance-vintage-sand-ride-2010-present-sandblasted
98024336,Harmony H49 Stratotone Jupiter 1958 - 1965 - Natural,Harmony,H49 Stratotone Jupiter,1958 - 1965,Very Good,2647.30,USD,MT Gear,https://reverb.com/item/98024336-harmony-h49-stratotone-jupiter-1958-1965-natural
100448868,2019 Gretsch G2655 Streamliner Center Block Jr Single Barrel Stain,Gretsch,"G2655 Streamliner Center Block Jr,",2019,Excellent,425.00,USD,I Want That Guitar,https://reverb.com/item/100448868-2019-gretsch-g2655-streamliner-center-block-jr-single-barrel-stain
100448990,Ibanez AF75G-BKF,Ibanez,AF75G-BKF,,Very Good,375.00,USD,Earl Brooke's Music Center,https://reverb.com/item/100448990-ibanez-af75g-bkf
100449006,Boss RC-500 Loop Station,Boss,RC-500 Loop Station,2020 - Present,Good,220.00,USD,Castle of Tone,https://reverb.com/item/100449006-boss-rc-500-loop-station
100447591,McIntosh MA6200 100-Watt Stereo Solid State Integrated Amplifier,McIntosh,MA6200,1979 - 1991,Very Good,2100.00,USD,Milwaukee Vintage ,https://reverb.com/item/100447591-mcintosh-ma6200-100-watt-stereo-solid-state-integrated-amplifier
96560576,Brickhouse Toneworks Mason deluxe Humbucker Pickup Set - Nickel,Brickhouse Toneworks,Mason deluxe Humbucker Set,,Excellent,318.20,USD,DTY,https://reverb.com/item/96560576-brickhouse-toneworks-mason-deluxe-humbucker-pickup-set-nickel
100449019,"Brick Red Italian Accordion Hard Case 20"" x 17.25"" x 9.25"" (50.75cm x 43.75cm x 23.50cm)",Italian,Italian,,Good,79.99,USD,Liberty Bellows,https://reverb.com/item/100449019-brick-red-italian-accordion-hard-case-20-x-17-25-x-9-25-50-75cm-x-43-75cm-x-23-50cm
100449008,DigiTech Studio 200 FX Processor,DigiTech,Studio 200 FX Processor,,Mint,199.00,USD,Mass Musik,https://reverb.com/item/100449008-digitech-studio-200-fx-processor
100448968,Cosmodio Instruments Gravity Well - Slime Green,Cosmodio Instruments,Gravity Well,,Excellent,250.00,USD,Dillboy’s Toys,https://reverb.com/item/100448968-cosmodio-instruments-gravity-well-slime-green
100449013,Roland RD-800 88-Key Digital Stage Piano 2010s - Local Pickup Only,Roland,RD-800 88-Key Digital Stage Piano,2010s,Very Good,949.00,USD,Atomic Music,https://reverb.com/item/100449013-roland-rd-800-88-key-digital-stage-piano-2010s-local-pickup-only
100449003,Yamaha YSL-446 G Tenor Trombone w/ F Attachment!🔥 Beautiful 🔥,Yamaha,YSL-446G,M,Excellent,1194.44,USD,Clarinet Station,https://reverb.com/item/100449003-yamaha-ysl-446-g-tenor-trombone-w-f-attachment-beautiful
100448985,Demedash Effects Stutterbug - Helicopter Fuzz,Demedash Effects,Stutterbug - Helicopter Fuzz,,Excellent,179.00,USD,Pedals Begone,https://reverb.com/item/100448985-demedash-effects-stutterbug-helicopter-fuzz
100449007,Accusound BG1-15-R 15' Instrument Cable,BG,Accusound BG1-15-R 15' Instrument Cable,,Brand New,29.95,USD,Empire Guitars,https://reverb.com/item/100449007-accusound-bg1-15-r-15-instrument-cable
100448683,Line 6 HX Stomp XL 2021 - Present - Black,Line 6,HX Stomp XL,2021 - Present,Very Good,600.46,USD,Drazen,https://reverb.com/item/100448683-line-6-hx-stomp-xl-2021-present-black
100448966,"Carol Brass CCR-6880-GSS Bb cornet, clear lacquer",Carol Brass,CCR-6880-GSS Bb cornet,,Excellent,1699.00,USD,HornzNgear,https://reverb.com/item/100448966-carol-brass-ccr-6880-gss-bb-cornet-clear-lacquer
100448983,Friedman BE-OD Overdrive 2010s - Black,Friedman,BE-OD Overdrive,2010s,Excellent,98.00,USD,Charley's Guitar Shop,https://reverb.com/item/100448983-friedman-be-od-overdrive-2010s-black
100448393,RockBoard Patchbay Module 2 V2,Rockboard,RBO B MOD 2 V2,,Excellent,91.15,USD,GearTree,https://reverb.com/item/100448393-rockboard-patchbay-module-2-v2
100448392,Boss GE-7 Graphic Equalizer EQ Effects Pedal,Boss,GE-7,,Mint,129.19,USD,GearTree,https://reverb.com/item/100448392-boss-ge-7-graphic-equalizer-eq-effects-pedal
100448391,Boss IR-2 Amp & IR Cabinet Effects Pedal,Boss,IR-2,,Excellent,198.54,USD,GearTree,https://reverb.com/item/100448391-boss-ir-2-amp-ir-cabinet-effects-pedal
100448970,Ensoniq ZR79 Workstation,Ensoniq,ZR79 Workstation,,Very Good,499.00,USD,Mass Musik,https://reverb.com/item/100448970-ensoniq-zr79-workstation
100443056,"Gibraltar Adjustable Boom Arm Cymbal Holder w/ Grabber Clamp • 16"" Arm • Heavy‑Duty Mounting Power",Gibraltar,Boom Arm attachment with Grabber clamp,,Very Good,29.99,USD,All Tones Music,https://reverb.com/item/100443056-gibraltar-adjustable-boom-arm-cymbal-holder-w-grabber-clamp-16-arm-heavy-duty-mounting-power
100448989,"BCP 38"" - Mahogony",BCP,"38""",,Excellent,55.00,USD,Guitars Galore & More,https://reverb.com/item/100448989-bcp-38-mahogony
100449002,Ibanez JS2480 Satriani Sig - Muscle Car Red,Ibanez,JS2480 Satriani Sig - Muscle Car Red,,Brand New,3599.00,USD,Guitars_net,https://reverb.com/item/100449002-ibanez-js2480-satriani-sig-muscle-car-red
100448995,Nash GF-2 Gold Foil,Nash,GF-2 Gold Foil,,Excellent,2299.00,USD,Guitars_net,https://reverb.com/item/100448995-nash-gf-2-gold-foil
100449000,Martin 000-28,Martin,000-28,,Excellent,2499.00,USD,Guitars_net,https://reverb.com/item/100449000-martin-000-28
100448999,"Ibanez JS1 Satriani Signature - ""Gold Boy""",Ibanez,"JS1 Satriani Signature - ""Gold Boy""",,Brand New,6299.00,USD,Guitars_net,https://reverb.com/item/100448999-ibanez-js1-satriani-signature-gold-boy
100449001,Martin HD-28,Martin,HD-28,,Very Good,2349.00,USD,Guitars_net,https://reverb.com/item/100449001-martin-hd-28
100448997,Nash S63/HT,Nash,S63/HT,,Excellent,1999.00,USD,Guitars_net,https://reverb.com/item/100448997-nash-s63-ht
100448994,Eastman E6SS-TC - Natural,Eastman,E6SS-TC - Natural,,Brand New,1379.99,USD,Guitars_net,https://reverb.com/item/100448994-eastman-e6ss-tc-natural
100448998,Taylor 712e 12-Fret,Taylor,712e 12-Fret,,Very Good,2299.00,USD,Guitars_net,https://reverb.com/item/100448998-taylor-712e-12-fret
100448991,Paul Reed Smith 2013 408 10 Top,PRS,2013 408 10 Top,,Excellent,3999.00,USD,Guitars_net,https://reverb.com/item/100448991-paul-reed-smith-2013-408-10-top
100448993,PRS McCarty 594 10 Top - Charcoal Burst,PRS,McCarty 594 10 Top - Charcoal Burst,,Mint,3750.00,USD,Guitars_net,https://reverb.com/item/100448993-prs-mccarty-594-10-top-charcoal-burst
100097997,"used Strymon Flint V1, Good Condition with Box & Power Supply",Strymon,Flint Reverb and Tremolo V1,,Good,279.99,USD,Guitar Effects Pedals Nashville Showroom OPEN TO THE PUBLIC,https://reverb.com/item/100097997-used-strymon-flint-v1-good-condition-with-box-power-supply
100448982,Red Panda Particle 2 Granular Delay / Pitch Shifter,Red Panda,Particle 2 Granular Delay / Pitch Shifter,2019,Excellent,240.00,USD,Castle of Tone,https://reverb.com/item/100448982-red-panda-particle-2-granular-delay-pitch-shifter
94235849,Eastman T386RD Thinline Double Cut 2023 - Red,Eastman,T386RD Thinline Double Cut,2023,Excellent,1150.00,USD,Nasty Nate's Guitars 'n Stuff,https://reverb.com/item/94235849-eastman-t386rd-thinline-double-cut-2023-red
100448918,Benson Amps Germanium Fuzz - Studio Black,Benson Amps,Germanium Fuzz,2021 - Present,Excellent,190.00,USD,Borderline Obscene Boutique,https://reverb.com/item/100448918-benson-amps-germanium-fuzz-studio-black
100448969,"Crate BX-15 12-Watt 1x8"" Bass Practice Amp 2000s - Black",Crate,"BX-15 12-Watt 1x8"" Bass Practice Amp",2000s,Very Good,50.00,USD,B's Guitars,https://reverb.com/item/100448969-crate-bx-15-12-watt-1x8-bass-practice-amp-2000s-black
100448977,"Pre-Owned Yamaha 9x13"" Stage Custom (Classic White)",Yamaha,Yamaha 9x13 Stage Custom,,Excellent,99.00,USD,2112 Percussion,https://reverb.com/item/100448977-pre-owned-yamaha-9x13-stage-custom-classic-white
100448947,Neural DSP Nano Cortex 2024 - Present - Grey,Neural DSP,Nano Cortex,2024 - Present,Excellent,420.00,USD,Gear Whore,https://reverb.com/item/100448947-neural-dsp-nano-cortex-2024-present-grey
100448975,"Fender Blues Deluxe 2-Channel 40-Watt 1x12"" Guitar Combo 1994 - 1996 - Local Pickup Only",Fender,"Blues Deluxe 2-Channel 40-Watt 1x12"" Guitar Combo",1994 - 1996,Very Good,549.00,USD,Atomic Music,https://reverb.com/item/100448975-fender-blues-deluxe-2-channel-40-watt-1x12-guitar-combo-1994-1996-local-pickup-only
100448565,MXR Phase 90 1974 - script logo BUD box w/original box,MXR,Phase 90,1974,Very Good,675.00,USD,"Shamrock Guitars, etc.",https://reverb.com/item/100448565-mxr-phase-90-1974-script-logo-bud-box-w-original-box
100448932,NEW Hipshot Chrome Griplock LOCKING TUNERS Closed 3x3 with UMP Chrome 6K2EL0C,Hipshot,Hipshot,,Excellent,45.00,USD,Colorado Gear Closet ,https://reverb.com/item/100448932-new-hipshot-chrome-griplock-locking-tuners-closed-3x3-with-ump-chrome-6k2el0c
99970361,Bach TB300 Student Model Bb Trombone 2000s - Lacquered Brass,Bach,TB300 Student Model Bb Trombone,2000s,Very Good,250.00,USD,Mason Dannhoff,https://reverb.com/item/99970361-bach-tb300-student-model-bb-trombone-2000s-lacquered-brass
98180220,Eastwood Airline ‘59 3P DLX 2007 left Handed  w/hard case - Alpine white,Eastwood,Airline ‘59 3P DLX,2007,Very Good,986.41,USD,C3,https://reverb.com/item/98180220-eastwood-airline-59-3p-dlx-2007-left-handed-w-hard-case-alpine-white
100448879,1975 Fender Mustang,Fender,Mustang Guitar with Rosewood Fretboard,1975 - 1978,Good,2620.43,USD,Paco Vintage Gear,https://reverb.com/item/100448879-1975-fender-mustang
100448965,Electro-Harmonix Bass Mono Synth BROKEN,Electro-Harmonix,Bass Mono Synth,2019 - Present,Non Functioning,20.00,USD,Nick's Picks,https://reverb.com/item/100448965-electro-harmonix-bass-mono-synth-broken
100448926,Musitronics MU-TRON III EARLY 1970s,Musitronics,MU-TRON III,EARLY 1970s,Good,700.00,USD,Choice Tunes,https://reverb.com/item/100448926-musitronics-mu-tron-iii-early-1970s
98181027,DBZ The Solace TSCSQM TR Left Handed Acoustic-Electric Guitar w/ Hard Case - Transparent Red,DBZ,TSCSQM TR,2008,Very Good,350.01,USD,C3,https://reverb.com/item/98181027-dbz-the-solace-tscsqm-tr-left-handed-acoustic-electric-guitar-w-hard-case-transparent-red
100448913,Near Mint ADK TC-67 Microphone,ADK Microphones,TC-67 Microphone,,Excellent,800.00,USD,Fanny’s House of Music,https://reverb.com/item/100448913-near-mint-adk-tc-67-microphone
100448933,Gretsch Electromatic Metal Logo and Serial Number Plate w Original Nails 1950s,Gretsch,Electromatic Metal Logo and Serial Number Plate w Original Nails,1950s ,Good,120.00,USD,Free Lunch,https://reverb.com/item/100448933-gretsch-electromatic-metal-logo-and-serial-number-plate-w-original-nails-1950s
100448628,JBL E250p powered subwoofer 12-inch 250W,JBL,E250p,,Very Good,200.00,USD,Rich Music,https://reverb.com/item/100448628-jbl-e250p-powered-subwoofer-12-inch-250w
100448902,Used Warm Audio Warmdrive Overdrive VGC,Warm Audio,Warmdrive,2022 - Present,Very Good,80.00,USD,Buckdancer's Choice Music Company,https://reverb.com/item/100448902-used-warm-audio-warmdrive-overdrive-vgc
100448941,2026 Fender American Professional Classic Jazzmaster - Case - Faded Sherwood Green Metallic,Fender,American Professional Classic Jazzmaster,2026 ,Mint,1099.00,USD,Back Beat Music ,https://reverb.com/item/100448941-2026-fender-american-professional-classic-jazzmaster-case-faded-sherwood-green-metallic
100448920,Gibson Les Paul Standard 1990 - 2001 - Honeyburst,Gibson,Les Paul Standard,1990 - 2001,Very Good,2400.00,USD,Wil's Gear Garage,https://reverb.com/item/100448920-gibson-les-paul-standard-1990-2001-honeyburst
100448900,Sonor SQ2 14x5 Heavy Beech Snare Drum - African Marble - Satin,Sonor,14x5 SQ2 Heavy Beech Snare Drum - African Marble,2024,Excellent,999.99,USD,Mothers Music Co.,https://reverb.com/item/100448900-sonor-sq2-14x5-heavy-beech-snare-drum-african-marble-satin
100448841,Focal Twin6 Be Powered Studio Monitor (Pair),Focal,Twin6 Be Powered Studio Monitor (Pair),2010s,Excellent,1900.00,USD,Glowing Galaxy,https://reverb.com/item/100448841-focal-twin6-be-powered-studio-monitor-pair
100448852,Hudson Electronics Broadcast-AP Ariel Posen Signature 2022 - Dark Green,Hudson Electronics,Broadcast-AP Ariel Posen Signature,2022,Excellent,361.00,USD,Johannes Eibl,https://reverb.com/item/100448852-hudson-electronics-broadcast-ap-ariel-posen-signature-2022-dark-green
100448943,Walrus Audio Slöer Stereo Multi-Texture Reverb 2023 - Present - Matte Black,Walrus Audio,Slöer Stereo Multi-Texture Reverb,2023 - Present,Excellent,235.00,USD,Castle of Tone,https://reverb.com/item/100448943-walrus-audio-sloer-stereo-multi-texture-reverb-2023-present-matte-black
100448883,Squier Stratocaster neck 70s 2022 - Satin,Squier,Stratocaster neck 70s,2022,Excellent,150.00,USD,Scott's Gear Garage,https://reverb.com/item/100448883-squier-stratocaster-neck-70s-2022-satin
100448833,Gretsch G5420T Electromatic Hollow Body Single Cutaway with Bigsby 2017 - Present - Aspen Green,Gretsch,G5420T Electromatic Hollow Body Single Cutaway with Bigsby,2017 - Present,Excellent,599.00,USD,Steve's musical gear,https://reverb.com/item/100448833-gretsch-g5420t-electromatic-hollow-body-single-cutaway-with-bigsby-2017-present-aspen-green
100448944,ALM/Busy Circuits Milton Compact Utilities Eurorack Synth Module,ALM/Busy Circuits,Milton Compact Utilities Eurorack Synth Module,2024 - Present,Very Good,85.00,USD,Mark A's Modular,https://reverb.com/item/100448944-alm-busy-circuits-milton-compact-utilities-eurorack-synth-module
100448938,AIO JB4 Sunburst Left-Handed,AIO,J-Bass,2026,Brand New,489.00,USD,All In One Guitar [AIO Custom & Wolf],https://reverb.com/item/100448938-aio-jb4-sunburst-left-handed
100448922,Erica Synths Aluminum Eurorack Travel Case 6U / 104HP,Erica Synths,Aluminum Eurorack Travel Case 6U / 104HP,,Good,499.00,USD,Prestige Worldwide,https://reverb.com/item/100448922-erica-synths-aluminum-eurorack-travel-case-6u-104hp
100448934,EarthQuaker Devices Afterneath Otherworldly Reverberation Machine V3,EarthQuaker Devices,Afterneath Otherworldly Reverberation Machine V3,2020 - Present,Excellent,160.00,USD,Castle of Tone,https://reverb.com/item/100448934-earthquaker-devices-afterneath-otherworldly-reverberation-machine-v3
100448906,Demedash Effects Sidewinder - Analog Ramping Preamp,Demedash Effects,Sidewinder - Analog Ramping Preamp,,Excellent,350.00,USD,Pedals Begone,https://reverb.com/item/100448906-demedash-effects-sidewinder-analog-ramping-preamp
100448880,Marshall 1959 Overdrive Pedal 2025 - Present - Black / Gold,Marshall,1959 Overdrive Pedal,2025 - Present,Excellent,105.00,USD,Music for Miles,https://reverb.com/item/100448880-marshall-1959-overdrive-pedal-2025-present-black-gold
100448935,"Peavey 6505 MH ""Mini Head"" 2-Channel 20-Watt Guitar Amp Head 2015 - Present - Local Pickup Only",Peavey,"6505 MH ""Mini Head"" 2-Channel 20-Watt Guitar Amp Head",2015 - Present,Very Good,499.00,USD,Atomic Music,https://reverb.com/item/100448935-peavey-6505-mh-mini-head-2-channel-20-watt-guitar-amp-head-2015-present-local-pickup-only
100448915,Alesis MidiVerb III - Black,Alesis,MidiVerb III,,Very Good,187.17,USD,LWMS Audio Gear,https://reverb.com/item/100448915-alesis-midiverb-iii-black
100448910,Alesis Nitro Mesh Kit Electronic Drum Set 2010s - Black,Alesis,Nitro Mesh Kit Electronic Drum Set,2010s,Very Good,250.00,USD,Gear Whore,https://reverb.com/item/100448910-alesis-nitro-mesh-kit-electronic-drum-set-2010s-black
100448686,2014 Gibson Les Paul Studio Hot Rod - Ebony with Blue and White Pinstripe,Gibson,Les Paul Studio Hot Rod,2014,Very Good,1749.00,USD,Guitar Garage,https://reverb.com/item/100448686-2014-gibson-les-paul-studio-hot-rod-ebony-with-blue-and-white-pinstripe
100446978,Dr. Z M12 12-Watt Guitar Amp Head 2012,Dr. Z,M12 12-Watt Guitar Amp Head,2012 - 2018,Excellent,1199.00,USD,Doug's Gear Depot,https://reverb.com/item/100446978-dr-z-m12-12-watt-guitar-amp-head-2012
100448669,Mutable Instruments Braids - Silver & black panels,Mutable Instruments,Braids,2014 - 2021,Excellent,252.00,USD,Signal Grove,https://reverb.com/item/100448669-mutable-instruments-braids-silver-black-panels
100448929,"Hosa Lite LTE-322A Flexible 18"" Gooseneck Lamp XLR Connector NO BULB",Hosa,"LTE-322A Gooseneck Incandescent Console Lamp with XLR3M Connection - 18""",2010s,Excellent,24.95,USD,Magdon Music of Northeastern PA,https://reverb.com/item/100448929-hosa-lite-lte-322a-flexible-18-gooseneck-lamp-xlr-connector-no-bulb
100448928,AIO JB4 Fiest Red,AIO,J-Bass,2026,Brand New,489.00,USD,All In One Guitar [AIO Custom & Wolf],https://reverb.com/item/100448928-aio-jb4-fiest-red
100448325,Suhr Classic T Surf Green 2021,Suhr,Classic T,2021,Excellent,3100.00,USD,Ray,https://reverb.com/item/100448325-suhr-classic-t-surf-green-2021
100448867,Steve Morse Signature HT Blue Burst Sparkle,Ernie Ball Music Man,Steve Morse Signature HT Blue Burst Sparkle,1987 - Present,Excellent,2900.00,USD,zaxcallion,https://reverb.com/item/100448867-steve-morse-signature-ht-blue-burst-sparkle
100448917,Electro-Harmonix Micro POG Polyphonic Octave Generator,Electro-Harmonix,Micro POG Polyphonic Octave Generator,2007 - Present,Excellent,150.00,USD,Castle of Tone,https://reverb.com/item/100448917-electro-harmonix-micro-pog-polyphonic-octave-generator
100423123,Benson Amps Delay 2023 - Present - Black,Benson Amps,Delay,2023 - Present,Excellent,309.87,USD,K’s Gear Depot,https://reverb.com/item/100423123-benson-amps-delay-2023-present-black
100448912,12AX7/ECC83 Telefunken Smooth Plate/Red Tip MaxiPreamp2/TV7 tested (1) tube lot,Telefunken,12AX7/ECC83,,Excellent,129.99,USD,Martin's Tubes and Stuff,https://reverb.com/item/100448912-12ax7-ecc83-telefunken-smooth-plate-red-tip-maxipreamp2-tv7-tested-1-tube-lot
100448857,"Istanbul Agop Vezir Jazz Ride 22""",Istanbul Agop,"Vezir Jazz Ride 22""",,Very Good,782.16,USD,Mathieu GAUD,https://reverb.com/item/100448857-istanbul-agop-vezir-jazz-ride-22
100448908,Used Selmer Bundy II Eb Alto Saxophone - With Hardshell Case and Mouthpiece,Selmer,Used Bundy II Eb Alto Saxophone - With Hardshell Case and Mouthpiece,,Very Good,577.88,USD,Musiciansbuy,https://reverb.com/item/100448908-used-selmer-bundy-ii-eb-alto-saxophone-with-hardshell-case-and-mouthpiece
